mod_num,formula,feature,estimate,estimate_se,ci_lwr,ci_upr,RMSE,pvalue,pvalue < 0.05,num_coefs
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,mode[T.minor],-0.018034907412448505,0.025212243280155863,-0.06745185339567165,0.03138203857077464,2.1167035166801114,0.47441442232889397,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.A♯/B♭],0.07278877878045552,0.059686582929917874,-0.044199170756444486,0.18977672831735554,2.1167035166801114,0.22265710953599152,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.B],0.08708754887246803,0.05529127647771118,-0.021285434549958265,0.19546053229489432,2.1167035166801114,0.11525045237525676,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.C],0.10669138926637171,0.05349971064678069,0.0018299423188517933,0.21155283621389165,2.1167035166801114,0.04613399075114572,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.C♯/D♭],0.1268743918036315,0.05201085980282638,0.024931148560368044,0.22881763504689495,2.1167035166801114,0.014717737500067414,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.D],0.057338842510756195,0.05632254299553931,-0.0530554621102455,0.16773314713175788,2.1167035166801114,0.308664562643663,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.D♯/E♭],-0.035482356686511576,0.08083188706148642,-0.19391589836915296,0.1229511849961298,2.1167035166801114,0.6606899550192318,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.E],0.03237750250638481,0.06005178425892884,-0.08532625538394882,0.15008126039671843,2.1167035166801114,0.5897803860005973,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.F],0.07306841445360575,0.05682899240819314,-0.03831855008227342,0.1844553789894849,2.1167035166801114,0.19853626795205423,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.F♯/G♭],0.14214473492166535,0.056951501562744554,0.03051764783081773,0.25377182201251297,2.1167035166801114,0.012569084795302901,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.G],0.047729483795456565,0.0539054383220321,-0.057927204669805596,0.1533861722607187,2.1167035166801114,0.375931453334008,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,key[T.G♯/A♭],0.1844589397021078,0.05847175510456424,0.06985209843698416,0.29906578096723146,2.1167035166801114,0.001608288976678648,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.2],0.14310227066985154,0.05989646674570545,0.02570294095260514,0.2605016003870979,2.1167035166801114,0.016892643586014656,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.3],0.1544888732049501,0.05487215905639561,0.04693737570662963,0.2620403707032706,2.1167035166801114,0.0048741171428392065,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.4],0.010093503322534541,0.056298286674499626,-0.10025325799606244,0.12044026464113153,2.1167035166801114,0.857714145668711,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.5],0.2247827399684417,0.05331896220134712,0.12027556677852796,0.32928991315835543,2.1167035166801114,2.495589364210354e-05,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.6],0.21916043806932517,0.05189793811996978,0.11743852557557306,0.3208823505630773,2.1167035166801114,2.4182724240902222e-05,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.7],0.18509817982720542,0.05527683988345616,0.07675349267300702,0.2934428669814038,2.1167035166801114,0.0008132384877198999,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.8],0.19039553089860436,0.052645429278000165,0.0872085075946453,0.2935825542025634,2.1167035166801114,0.0002989961519168688,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.9],0.22681398781006895,0.0506597152616479,0.12751903873345338,0.3261089368866845,2.1167035166801114,7.588556592791843e-06,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.10],0.34308960320773996,0.047535154193432835,0.2499189114537878,0.4362602949616921,2.1167035166801114,5.408270046172364e-13,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.11],0.43582895834228147,0.046330937646608006,0.3450185763547111,0.5266393403298518,2.1167035166801114,5.438607920109746e-21,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,release_month[T.12],0.36267593615197563,0.052032519982607515,0.26069023814090997,0.4646616341630413,2.1167035166801114,3.2262795913993424e-12,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,bin_year[T.recent],0.38658252709593605,0.03442742669115205,0.319103474707246,0.4540615794846261,2.1167035166801114,3.3324728345894203e-29,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,danceability,0.820591937777192,0.10177670145906445,0.6211057713751786,1.0200781041792053,2.1167035166801114,7.720906738025248e-16,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,energy,-1.6928446878641195,0.10981836365444962,-1.9080928149099705,-1.4775965608182684,2.1167035166801114,2.0161380058945357e-53,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,loudness,0.08242337928827263,0.005935175700730462,0.0707902114759191,0.09405654710062616,2.1167035166801114,1.0117754587484814e-43,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,log_speechiness,-0.04242114660915328,0.019887935669645466,-0.08140224923393373,-0.003440043984372837,2.1167035166801114,0.03293152250583493,True,40
